,City,Venue Category,Venue,Venue Latitude,Venue Longitude
326,Artesia,Korean Restaurant,Gen Korean BBQ House,33.857302153682305,-118.08885212844731
327,Artesia,Park,Heritage Park,33.86282546603887,-118.06178569793703
328,Artesia,Grocery Store,ALDI,33.857333088463534,-118.08756039307809
329,Artesia,Department Store,Nordstrom,33.863270058392565,-118.09353072128168
330,Artesia,BBQ Joint,Wood Ranch BBQ & Grill,33.86901404074047,-118.05909169318188
331,Artesia,Shopping Mall,Los Cerritos Center,33.86208942565052,-118.09329025024927
332,Artesia,Ice Cream Shop,Afters Ice Cream,33.866713731054716,-118.09334746224812
333,Artesia,Bakery,Luisa & Son Bakeshop,33.85744262979386,-118.08561315986572
334,Artesia,Discount Store,Nordstrom Rack,33.86698133938161,-118.09816406485695
335,Artesia,Vegetarian / Vegan Restaurant,Vegi Wokery,33.86640816006652,-118.09279529751771
336,Artesia,Italian Restaurant,La Tavolata,33.857272390181016,-118.08472233682974
337,Artesia,Big Box Store,Target,33.8594113,-118.0879401
338,Artesia,Concert Hall,Cerritos Center For The Performing Arts,33.86779361411311,-118.06172495965117
339,Artesia,Clothing Store,Zara,33.862255527310815,-118.09442927219312
340,Artesia,Coffee Shop,Off Street Cafe,33.872459577974084,-118.09899861665136
341,Artesia,Indian Restaurant,Ashoka The Great,33.86238358315008,-118.08204524047622
342,Artesia,Sushi Restaurant,Sushi Gallery,33.8809481761894,-118.07234323272013
343,Artesia,BBQ Joint,Lucille's Smokehouse Bar-B-Que,33.85788240312941,-118.09234003010954
344,Artesia,Dessert Shop,Snowflakes Shaved Ice,33.85812836481456,-118.08037438815963
345,Artesia,South American Restaurant,El Rocoto Restaurant,33.85883391647924,-118.08985784405145
346,Artesia,Bubble Tea Shop,Sharetea,33.85789,-118.08029
347,Artesia,Mexican Restaurant,Señor Baja,33.88787487774596,-118.08132781821377
348,Artesia,Chinese Restaurant,Canaan Restaurant,33.857413075102045,-118.08594711219651
349,Artesia,Coffee Shop,Starbucks,33.85847,-118.08798
350,Artesia,Hawaiian Restaurant,L&L Hawaiian Barbecue,33.859116257545736,-118.09055142626339
351,Artesia,Smoothie Shop,Robeks Fresh Juices & Smoothies,33.863292,-118.095443
352,Artesia,Mac & Cheese Joint,Elbows Mac N Cheese,33.858930176962815,-118.09050505741598
353,Artesia,Taiwanese Restaurant,Class 302,33.85792102282644,-118.08934902425068
354,Artesia,Chinese Restaurant,P.F. Chang's,33.8615135,-118.0927692
355,Artesia,Frozen Yogurt Shop,Yogurtland,33.861061096191406,-118.092529296875
356,Artesia,Indian Restaurant,Jay Bharat,33.86123797249411,-118.08228199806999
357,Artesia,Burger Joint,Original Tommy's Hamburgers,33.88725918887497,-118.08274760082176
358,Artesia,Thai Restaurant,Ruby Thai Kitchen,33.863328787435165,-118.0956490686494
359,Artesia,American Restaurant,BJ's Restaurant & Brewhouse,33.86633411117873,-118.09800357853345
360,Artesia,Department Store,T.J. Maxx,33.8674799,-118.0966381
361,Artesia,Cosmetics Shop,Ulta Beauty,33.8706419,-118.0591306
362,Artesia,Park,Cerritos Regional County Park,33.85053023499988,-118.05946826934814
363,Artesia,Mexican Restaurant,Chipotle Mexican Grill,33.8619,-118.092552
364,Artesia,Thai Restaurant,Sweetee Thai,33.85731699565883,-118.08443719366207
365,Artesia,Department Store,Kohl's,33.87020719589078,-118.05854233611171
366,Artesia,Grocery Store,H Mart,33.846975853102904,-118.08292896134124
367,Artesia,Japanese Restaurant,Kabuki Japanese Restaurant,33.85882590877121,-118.08981229987505
368,Artesia,Asian Restaurant,Súp Noodle Bar Cerritos,33.85732536380574,-118.09278928241106
369,Artesia,Italian Restaurant,Ave 3 Pizza & Subs,33.858235079501696,-118.06299568429772
370,Artesia,Japanese Restaurant,Yuzu Shabu,33.857276530543906,-118.08911996547964
371,Artesia,Video Game Store,GameStop,33.859119994520775,-118.08947331128745
372,Artesia,Sandwich Place,Jersey Mike's Subs,33.872852,-118.06418500000001
373,Artesia,Lingerie Store,A Touch of Romance,33.85714715905176,-118.09232708830045
374,Artesia,Dessert Shop,Bambu Desserts & Drinks,33.8576679229535,-118.09029036728795
375,Artesia,Filipino Restaurant,Pinoy Pinay Filipino Restaurant,33.85771754506848,-118.08033109071805
376,Artesia,Dumpling Restaurant,Tasty Noodle House,33.85721264536925,-118.09286445379257
377,Artesia,Japanese Restaurant,Geko Tei,33.857685387681315,-118.09024256106404
378,Artesia,Seafood Restaurant,Rubio's Coastal Grill,33.871192,-118.059499
379,Artesia,BBQ Joint,Gyu-Kaku Japanese BBQ,33.85716490956337,-118.09265576799281
380,Artesia,Movie Theater,Regal Edwards Cerritos,33.871424,-118.059185
381,Artesia,Lounge,Cha2O,33.857357785187176,-118.08477388476913
382,Artesia,Filipino Restaurant,Gerry's Grill,33.85786682189382,-118.08433296419855
383,Artesia,Golf Course,Iron-Wood 9 Golf Course,33.880640304078234,-118.10500111165089
384,Artesia,Ice Cream Shop,Baskin-Robbins,33.858187783890074,-118.06458146464206
385,Artesia,Asian Restaurant,Caesars Mongolian BBQ,33.846757194050376,-118.08169956057044
386,Artesia,Café,Café 86,33.857462804294286,-118.0854738951561
387,Artesia,Fast Food Restaurant,In-N-Out Burger,33.88721211983682,-118.10146368313526
388,Artesia,Convenience Store,Jersey Gold Dairy,33.85172949309591,-118.08175034981994
389,Artesia,American Restaurant,The Cheesecake Factory,33.86167988209858,-118.09533025188794
390,Avalon,Ice Cream Shop,Scoops,33.343181348012344,-118.32517207436247
391,Avalon,Hotel,Hotel Vista Del Mar,33.34351259123007,-118.32552259167285
392,Avalon,Mexican Restaurant,Maggie's Blue Rose,33.34353218918934,-118.32548754541205
393,Avalon,Hotel,Pavilion Hotel,33.34305236740479,-118.3249634219704
394,Avalon,Spa,Catalina Island Spa,33.34518812149808,-118.32711172966964
395,Avalon,Dive Spot,Casino Point Dive Park,33.34550250412186,-118.32632975342598
396,Avalon,Golf Course,Golf Gardens,33.342609190547215,-118.32668792179398
397,Avalon,Boat or Ferry,Catalina Island Express,33.344820786885045,-118.32195197469628
398,Avalon,Candy Store,Lloyd's Confectionary,33.34400901346715,-118.32604082940556
399,Avalon,Brewery,Catalina Island Brew House,33.34356487643261,-118.32542930900178
400,Avalon,Historic Site,Catalina Chime Tower,33.34746645630567,-118.32840740498415
401,Avalon,Cocktail Bar,Descanso Beach Club,33.35073876697364,-118.32863914143063
402,Avalon,Café,CC Gallagher,33.342915322749455,-118.32466287497584
403,Avalon,Bar,Luau Larry's,33.34314661720252,-118.32506366224584
404,Avalon,Steakhouse,Steve's Steakhouse,33.343538994453134,-118.32547461696183
405,Avalon,Coffee Shop,Catalina Coffee & Cookie Co.,33.34438417,-118.327035
406,Avalon,Dive Bar,Marlin Club,33.343083927140505,-118.32547470438415
407,Avalon,Resort,Hamilton Cove,33.354062834119155,-118.33097018729792
408,Avalon,Seafood Restaurant,Bluewater Avalon,33.34427586921529,-118.32616450873738
409,Avalon,Mexican Restaurant,The Sandtrap,33.33897206607412,-118.33026188820355
410,Avalon,Movie Theater,Catalina Casino,33.34877001309315,-118.32632975342598
411,Avalon,Burger Joint,Coney Island West,33.34440393015873,-118.32658122915034
412,Avalon,Seafood Restaurant,Lobster Trap,33.342754776456744,-118.32573561158458
413,Avalon,American Restaurant,Original Jack's Country Kitchen,33.34300989950674,-118.32566020297746
414,Avalon,Harbor / Marina,Lovers Cove,33.34291272190969,-118.32018797505381
415,Avalon,Pizza Place,Antonio's Pizzeria & the Catalina Cabaret,33.344653607550654,-118.32629954346744
416,Avalon,New American Restaurant,Avalon Grille,33.34334675508407,-118.32541016866351
417,Avalon,Bed & Breakfast,Inn On Mt. Ada,33.34139338735038,-118.3214806907434
418,Avalon,Hotel,Catalina Island Inn,33.34398907293815,-118.32725303624305
419,Avalon,Seafood Restaurant,El Galleon,33.343617229816736,-118.32573346471627
420,Avalon,ATM,U.S. Bank ATM,33.34428579726646,-118.32644961863203
421,Avalon,Pizza Place,Antonio's Original,33.34357697115577,-118.32626448878572
422,Avalon,Pizza Place,Buffalo nickel restaurant,33.336459530724746,-118.31217820087174
423,Avalon,Arcade,Three Palms Arcade,33.34443894405558,-118.32678844615674
424,Avalon,Hotel,Hotel Villa Portofino,33.345010595432676,-118.32711889481813
425,Avalon,Beach,Middle Beach,33.34361207830258,-118.3253822445253
426,Avalon,History Museum,Nature Center At Avalon Canyon,33.329928098499,-118.33725711574992
427,Avalon,Hotel,Hotel Metropole,33.34459272020691,-118.32716492186682
428,Avalon,Hotel,Hotel Atwater,33.34340554453012,-118.32663409892714
429,Avalon,Breakfast Spot,Pancake Cottage,33.34278747037457,-118.32406278586359
430,Avalon,Hotel,Hotel St. Lauren,33.34263724914002,-118.32832991725347
431,Avalon,American Restaurant,Pete's Café,33.34307258125877,-118.32657325092585
432,Avalon,Sports Bar,JL's Locker Room,33.3432423698466,-118.32650445053785
433,Avalon,Bar,Coyote Joe's Bar & Restaurant,33.343104275032665,-118.32554779542181
434,Avalon,Deli / Bodega,Cafe Metropole,33.344187962567354,-118.32679526119371
435,Avalon,Bakery,Ben's Bakery,33.343650261142,-118.32655931661621
436,Avalon,History Museum,Catalina Island Museum,33.34342865991799,-118.32786339179988
437,Avalon,Hotel,Seaport Village Inn,33.345653999999996,-118.328376
438,Avalon,Garden,Wrigley Memorial & Botanical Garden,33.32647600083599,-118.34020894571347
439,Avalon,Bar,Pedro's Bar,33.348515033186246,-118.32599054257044
440,Avalon,Museum,Catalina Island Museum at the Casino,33.34861955686023,-118.32610753999562
441,Avalon,Dive Shop,Diving Catalina,33.34872055053711,-118.32604217529297
442,Avalon,Concert Hall,Catalina Casino Ballroom,33.34877724560061,-118.32592964172363
443,Avalon,Harbor / Marina,Casino Point,33.34896395209799,-118.32517021672349
444,Avalon,Other Great Outdoors,Mermaid Lookout,33.34915365812322,-118.32513570785521
445,Avalon,Beach,Descanso Bay,33.35068734997128,-118.32852074551404
446,Avalon,Trail,East Catalina Trail Peak,33.32972747855576,-118.34963908395441
447,Avalon,Trail,Garden to Sky Summit (you made it!),33.32562388067173,-118.34970186184358
448,Azusa,Gastropub,Congregation Ale House,34.132396419212256,-117.90766831373168
449,Azusa,Café,Mantra Coffee Company,34.13230516637259,-117.90910273888339
450,Azusa,Mexican Restaurant,Max's Mexican Cuisine,34.13296136554012,-117.90774681506214
451,Azusa,BBQ Joint,Canyon City BBQ,34.127944384122266,-117.90910324597697
452,Azusa,Mexican Restaurant,La Tolteca,34.12929153065302,-117.90783215793344
453,Azusa,Taco Place,Taco Nazo,34.123883580115866,-117.90779783545376
454,Azusa,Big Box Store,Target,34.136113241974336,-117.90783153419643
455,Azusa,American Restaurant,City Cafe,34.13201976207926,-117.90776597300648
456,Azusa,Mobile Phone Shop,AT&T,34.1332699,-117.9076825
457,Azusa,Fast Food Restaurant,Chick-fil-A,34.1285124,-117.889662
458,Azusa,Fast Food Restaurant,In-N-Out Burger,34.11766105295982,-117.90745967153461
459,Azusa,Dessert Shop,Yogurtland,34.128489,-117.888819
460,Azusa,Sandwich Place,SUBWAY,34.13315872728254,-117.90777145025623
461,Azusa,Pharmacy,CVS pharmacy,34.133921219262966,-117.90813053969089
462,Azusa,Spa,Massage Envy - Azusa,34.13318069713987,-117.90858825903342
463,Azusa,Thrift / Vintage Store,Valley Thrift Store,34.13400622797749,-117.91563256699001
464,Azusa,Coffee Shop,Starbucks,34.128576245191724,-117.89046759132384
465,Azusa,Mountain,Azusa Canyon,34.121361595454616,-117.9075846950793
466,Azusa,Pizza Place,Blaze Pizza,34.12843,-117.892226
467,Azusa,Juice Bar,Jamba Juice,34.128381690891665,-117.89195748963643
468,Azusa,Fast Food Restaurant,In-N-Out Burger,34.128501,-117.886074
469,Azusa,American Restaurant,Raising Cane's Chicken Fingers,34.129247,-117.89113799999998
470,Azusa,Liquor Store,Canyon City Liquor,34.133368134498596,-117.91204763333333
471,Azusa,Pizza Place,Petrillo's Pizza & Italian Dinners,34.12817482523561,-117.87773417333219
472,Azusa,Mexican Restaurant,Pollo Brazero,34.126071,-117.907087
473,Azusa,Home Service,Stanley Steemer,34.1338841,-117.9175193
474,Azusa,Warehouse Store,Costco,34.131947458129495,-117.92567414733827
475,Azusa,Breakfast Spot,Flappy Jacks Pancake House,34.12859300239058,-117.8766714851939
476,Azusa,Juice Bar,Thirsteas,34.12948267583785,-117.88329532588713
477,Azusa,Sandwich Place,Jersey Mike's Subs,34.129063,-117.881149
478,Azusa,Brewery,Lagunitas Brewing Azusa,34.139834,-117.924663
479,Azusa,Coffee Shop,Starbucks,34.133162778383536,-117.92685583233833
480,Azusa,Burger Joint,The Habit Burger Grill,34.128313,-117.891922
481,Azusa,American Restaurant,Marie Callender's,34.129050817542996,-117.88175917751332
482,Azusa,American Restaurant,The Hat,34.12905733967565,-117.87405210130163
483,Azusa,Bakery,85C Bakery Cafe,34.128956433885506,-117.8833805205548
484,Azusa,Trail,Upper San Gabriel River Bike Trail,34.15350109816438,-117.91062854089677
485,Azusa,Mexican Restaurant,Juan Pollo,34.129261187497484,-117.88321171415093
486,Azusa,Steakhouse,Outback Steakhouse,34.1063465840367,-117.90734252453827
487,Azusa,Restaurant,El Gallo Pinto,34.11357752032635,-117.90816852706946
488,Azusa,Breakfast Spot,Broken Yolk Cafe,34.1269575,-117.872305
489,Azusa,Chinese Restaurant,Chinese Taste,34.12816874466506,-117.88847825406026
490,Azusa,Ice Cream Shop,Yogurtland,34.13330538284673,-117.88417626548535
491,Azusa,Golf Course,Azusa Greens Country Club,34.14654725927966,-117.9127836227417
492,Azusa,Grocery Store,Sprouts Farmers Market,34.12718035126497,-117.87425772116876
493,Azusa,Movie Theater,Regency Foothill Cinema 10,34.127785497321995,-117.89202418994513
494,Azusa,Burger Joint,Five Guys,34.127982,-117.88968
495,Azusa,Pizza Place,Shakey's Pizza Parlor,34.105268721098035,-117.90733069181442
496,Azusa,Grocery Store,El Super,34.10631751060959,-117.90885395121059
497,Azusa,Fast Food Restaurant,Del Taco,34.13625812540184,-117.87179987957597
498,Azusa,Burger Joint,Fosters Freeze,34.135884,-117.870906
499,Azusa,Thai Restaurant,Siam palace,34.12797321471345,-117.88697687786483
500,Azusa,Gym,Triad Gym,34.12757142966683,-117.88934780551335
501,Azusa,Burger Joint,Dino's Chicken & Burgers,34.10737451707889,-117.91741246649356
502,Azusa,Fast Food Restaurant,Wienerschnitzel,34.12894286890324,-117.87126379582551
503,Azusa,Burger Joint,Tam's Burgers,34.1070327330715,-117.89935193285297
504,Azusa,Argentinian Restaurant,Rika's Empanadas,34.134561652986946,-117.87196205294642
505,Azusa,Miscellaneous Shop,The Outlet by ELS,34.10719443143259,-117.90639496249699
506,Azusa,Cupcake Shop,The Cake Mamas,34.1292183994304,-117.88109482576243
507,Azusa,Park,Encanto Park,34.14367888670058,-117.93746594138858
508,Azusa,Mexican Restaurant,Guadalupe's Restaraunt,34.11446171746978,-117.91724851871106
509,Azusa,Pharmacy,Walgreens,34.1296017618355,-117.87192285060883
510,Azusa,Coffee Shop,Coffee Bean & Tea Leaf,34.12774948,-117.87295491
511,Azusa,American Restaurant,Original Tommy's Hamburgers,34.135913448742194,-117.88113317917464
512,Azusa,Grocery Store,Stater Bros. Markets,34.129584745825696,-117.8827068261041
513,Azusa,Park,Dalton Park,34.11900296409588,-117.88191594152076
514,Azusa,American Restaurant,Grand Burger,34.12632678773328,-117.8723992939945
515,Azusa,Mexican Restaurant,Maria's,34.13739192238552,-117.87229558388604
516,Azusa,Juice Bar,Paradise Juice Cafe & Yogurt,34.12948176380189,-117.88330221476916
517,Azusa,Middle Eastern Restaurant,Dandana's Cafe,34.12933136298058,-117.87887530734864
518,Azusa,Diner,Silver Spoon Restaurant,34.1344208284525,-117.87195058240509
519,Azusa,Movie Theater,AMC Covina 30,34.10524076688052,-117.90555432188131
520,Azusa,Burger Joint,The Krave Kobe Burger Grill,34.12762292195602,-117.87224065245643
521,Azusa,Sandwich Place,Jimmy John's,34.133294,-117.926899
522,Azusa,Pizza Place,Shakey's Pizza Parlor,34.10526,-117.90728
523,Azusa,Grocery Store,VONS,34.137378723923,-117.87164781349179
524,Azusa,Mexican Restaurant,Tacos el Gavilan,34.10707005814699,-117.90815872969189
525,Azusa,Convenience Store,7-Eleven,34.113890897248,-117.889748141169
526,Azusa,Sushi Restaurant,Crazy Rock 'N Sushi,34.10650041694777,-117.90908895899217
527,Azusa,Trail,Fish Creek Canyon Hiking Trail,34.15665292388362,-117.92483438247878
528,Azusa,Chinese Restaurant,Lotus Garden Restraunt,34.10607806389229,-117.89829549878229
529,Azusa,Coffee Shop,Starbucks,34.136203390638066,-117.87074632255356
530,Azusa,Fast Food Restaurant,Waba Grill,34.10546422726595,-117.90826061661961
531,Azusa,Thrift / Vintage Store,Goodwill,34.13563580664361,-117.87354794233731
532,Azusa,Dive Bar,Callahan's,34.119648939545925,-117.93369839199215
533,Azusa,Convenience Store,7-Eleven,34.1074807012172,-117.916955798864
534,Azusa,Clothing Store,Ross Dress for Less,34.105316162109375,-117.90929412841797
535,Azusa,Food Court,Costco Food Court,34.132066102540904,-117.92573981034997
536,Azusa,Fast Food Restaurant,McDonald's,34.13267339231112,-117.93323880876409
537,Azusa,Cosmetics Shop,Sally Beauty,34.106126,-117.90812
538,Azusa,Fast Food Restaurant,El Pollo Loco,34.105432,-117.908207
539,Azusa,Breakfast Spot,Denny's,34.13117116932796,-117.93130364198983
540,Azusa,Convenience Store,ampm,34.133133,-117.933061
541,Azusa,Café,"Picasso's Cafe, Bakery and Catering Co",34.12480674976027,-117.93329473644799
542,Azusa,Asian Restaurant,Waba Grill,34.133294,-117.926899
543,Azusa,Trail,The A,34.156036,-117.889921
544,Azusa,Home Service,Chief's Garage Doors,34.150563,-117.93335
545,Azusa,Latin American Restaurant,Pupuseria Mi Salvador,34.10606923,-117.89849853
546,Baldwin Park,Mexican Restaurant,El Taco Nazo,34.08683601049825,-117.96102894401184
547,Baldwin Park,Mexican Restaurant,Via Mar,34.08704117323739,-117.96062908735662
548,Baldwin Park,Bubble Tea Shop,MISS TEA,34.086618,-117.961874
549,Baldwin Park,Taco Place,King Taco,34.08573295230283,-117.96195859335052
550,Baldwin Park,Burger Joint,Main Burgers,34.09069230682617,-117.96017712546912
551,Baldwin Park,Ice Cream Shop,Menchies,34.08811307132097,-117.96028789704795
552,Baldwin Park,Grocery Store,Ramirez Tortilleria Y Carniceria,34.085536,-117.96728600000002
553,Baldwin Park,Mexican Restaurant,Pepes Mexican Restaurant,34.073179012751,-117.96280923825323
554,Baldwin Park,Fried Chicken Joint,Church's Chicken,34.08591274710312,-117.96520530381923
555,Baldwin Park,Mexican Restaurant,Tortas Sinaloa,34.07178852341932,-117.95958140908427
556,Baldwin Park,Frozen Yogurt Shop,Menchie's,34.087955474853516,-117.96000671386719
557,Baldwin Park,Fast Food Restaurant,In-N-Out Burger,34.089876539966916,-117.94095647903484
558,Baldwin Park,Fast Food Restaurant,In-N-Out Burger,34.0676706096327,-117.97347124876991
559,Baldwin Park,Burger Joint,Star's Burgers,34.08743222321717,-117.95533119250483
560,Baldwin Park,Pizza Place,Baldwin Park Pizza Co,34.099308982727884,-117.96003632305104
561,Baldwin Park,Mexican Restaurant,Alfredo's Mexican Food,34.085775985971146,-117.97604161132244
